geo_code,naptan_sto,easting,northing,district,line
E01007364,370050276,444814,402700,Barnsley District,664
E01007364,370055081,445052,403185,Barnsley District,218
E01007364,370055109,444729,403101,Barnsley District,218
E01007364,370056028,444667,403004,Barnsley District,218
E01007993,370020755,432065,389914,Sheffield District,52a
E01007993,370020757,432113,389710,Sheffield District,52a
E01007993,370020760,432187,389611,Sheffield District,52a
E01007993,370021183,432489,390192,Sheffield District,52a
E01007993,370027577,432022,389970,Sheffield District,52a
E01008108,370020001,435276,385801,Sheffield District,18
E01008108,370020002,435429,385905,Sheffield District,1a
E01008108,370020003,435426,385972,Sheffield District,1a
E01008108,370020004,435116,385166,Sheffield District,10
E01008108,370020006,435201,385413,Sheffield District,20
E01008108,370020007,435214,385416,Sheffield District,20
E01008108,370020009,435492,385660,Sheffield District,24
E01008108,370023115,435186,386188,Sheffield District,18
E01008108,370023288,435270,385399,Sheffield District,24
E01008108,370023289,435298,385458,Sheffield District,24
E01008108,370023292,435216,386094,Sheffield District,18
E01008108,370023300,435430,385482,Sheffield District,1a
E01008108,370023710,435395,385626,Sheffield District,1a
E01007930,370021380,432535,383446,Sheffield District,81
E01007930,370021382,432785,383232,Sheffield District,81
E01007517,370040009,456742,404478,Doncaster District,64
E01007517,370040988,456352,404209,Doncaster District,working
E01007517,370040991,456775,404127,Doncaster District,64
E01007517,370040992,456759,404175,Doncaster District,64
E01007517,370045023,456642,404733,Doncaster District,64
E01007517,370045026,456764,404454,Doncaster District,64
E01007517,370045130,456485,404134,Doncaster District,working
E01007517,370045371,456694,404624,Doncaster District,64
E01033278,370021573,440698,383319,Sheffield District,120
E01033278,370021574,440748,383362,Sheffield District,120
E01033278,370021575,440831,383472,Sheffield District,120
E01033278,370021578,440564,383272,Sheffield District,120
E01033278,370021579,440545,383283,Sheffield District,120
E01033278,370021581,440281,383385,Sheffield District,53
E01033278,370021587,440254,383058,Sheffield District,8
E01033278,370021728,440683,382882,Sheffield District,53
E01033278,370021730,440863,382956,Sheffield District,8
E01033278,370023755,440869,383488,Sheffield District,120
E01033278,370027178,440276,382942,Sheffield District,8
E01007501,370040704,455685,400018,Doncaster District,working
E01007501,370045422,455191,400717,Doncaster District,nan
E01007501,370045426,455595,400120,Doncaster District,working
E01007501,370045603,455163,400675,Doncaster District,15
E01007650,370040419,460693,404691,Doncaster District,working
E01007650,370040420,460118,404831,Doncaster District,working
E01007650,370040423,460255,404835,Doncaster District,working
E01007650,370040425,460307,404644,Doncaster District,working
E01007650,370045393,459980,405315,Doncaster District,84
E01007650,370045394,459907,405300,Doncaster District,84
E01007650,370045404,460030,405365,Doncaster District,84
E01007525,370040394,461754,402308,Doncaster District,nan
E01007525,370040395,461656,402147,Doncaster District,nan
E01007525,370040396,461259,402510,Doncaster District,57c
E01007525,370040429,460658,402386,Doncaster District,57c
E01007525,370040432,460667,402288,Doncaster District,291
E01007525,370045178,460671,402401,Doncaster District,57a
E01007525,370045450,460948,402584,Doncaster District,57a
E01007525,370045453,461386,402371,Doncaster District,57a
E01007587,370040791,454420,405129,Doncaster District,working
E01007587,370040792,454421,405208,Doncaster District,working
E01007587,370040872,453305,406214,Doncaster District,203
E01007587,370040873,453107,406282,Doncaster District,203
E01007587,370040874,453659,406086,Doncaster District,203
E01007587,370040875,453705,405923,Doncaster District,nan
E01007587,370040890,451542,407413,Doncaster District,203
E01007587,370040891,451591,407408,Doncaster District,203
E01007587,370040892,451960,407347,Doncaster District,203
E01007587,370040893,451285,407385,Doncaster District,203
E01007587,370040897,450235,407301,Doncaster District,203
E01007587,370040898,450719,407338,Doncaster District,203
E01007587,370040902,453824,405194,Doncaster District,441
E01007587,370041099,450494,407311,Doncaster District,203
E01007587,370041147,453412,406175,Doncaster District,203
E01007587,370041153,449751,407498,Doncaster District,203
E01007587,370045095,453689,406089,Doncaster District,203
E01007587,370045235,449790,407513,Doncaster District,203
E01007587,370045236,452133,410354,Doncaster District,nan
E01007587,370045335,453202,406264,Doncaster District,203
E01007587,370045356,453716,405774,Doncaster District,nan
E01007587,370045358,454334,405361,Doncaster District,working
E01007587,370045489,451908,407397,Doncaster District,203
E01007587,370045550,450784,407393,Doncaster District,203
E01007587,370045551,451155,407393,Doncaster District,203
E01007587,370046062,451311,407394,Doncaster District,203
E01007587,370046111,445458,407769,Doncaster District,203
E01007587,370046112,447551,408180,Doncaster District,203
E01007587,370046430,452269,408671,Doncaster District,working
E01007587,370046772,452172,408226,Doncaster District,working
E01008057,370020858,436646,393401,Sheffield District,75
E01008057,370020859,436625,393198,Sheffield District,76
E01008057,370020860,436637,393156,Sheffield District,75
E01008057,370020870,436503,392748,Sheffield District,75
E01008057,370020872,436610,392950,Sheffield District,75
E01008057,370027216,437045,393237,Sheffield District,779
E01007813,370030300,444627,390042,Rotherham District,27
E01007813,370030301,444451,390161,Rotherham District,27
E01007813,370030302,444359,390154,Rotherham District,208
E01007813,370030614,443875,390011,Rotherham District,208
E01007813,370031023,444289,390141,Rotherham District,208
E01007813,370035139,444764,390521,Rotherham District,19
E01007813,370035140,444043,390020,Rotherham District,208
E01007813,370035143,444466,390134,Rotherham District,27
E01007813,370035154,444628,390059,Rotherham District,27
E01007592,370040218,460994,398149,Doncaster District,working
E01007592,370040315,461098,398248,Doncaster District,56
E01007592,370045478,461090,398398,Doncaster District,working
E01007592,370045479,461086,398328,Doncaster District,56
E01007592,370045480,461110,397843,Doncaster District,205
E01007592,370046066,460965,397960,Doncaster District,205
E01007592,370046568,461312,398051,Doncaster District,nan
E01007592,370046713,460983,398161,Doncaster District,56
E01007592,370046723,461332,398424,Doncaster District,56
